school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest,school_encoded,school_setting_encoded,school_type_encoded,classroom_encoded,teaching_method_encoded,student_id_encoded,gender_encoded,lunch_encoded
GOOBU,Urban,Public,18K,Standard,31.0,NT35W,Male,Qualifies for reduced/free lunch,42.0,54.0,8,2,1,3,1,1330,1,1
GOOBU,Urban,Public,18K,Standard,31.0,P6MIL,Female,Qualifies for reduced/free lunch,48.0,58.0,8,2,1,3,1,1404,0,1
GOOBU,Urban,Public,18K,Standard,31.0,PLN0Y,Male,Qualifies for reduced/free lunch,45.0,51.0,8,2,1,3,1,1429,1,1
GOOBU,Urban,Public,18K,Standard,31.0,T72EG,Male,Qualifies for reduced/free lunch,42.0,52.0,8,2,1,3,1,1632,1,1
GOOBU,Urban,Public,18K,Standard,31.0,U46W3,Female,Qualifies for reduced/free lunch,43.0,60.0,8,2,1,3,1,1692,0,1
GOOBU,Urban,Public,18K,Standard,31.0,V3J4V,Female,Qualifies for reduced/free lunch,52.0,59.0,8,2,1,3,1,1742,0,1
GOOBU,Urban,Public,18K,Standard,31.0,VIVT4,Female,Qualifies for reduced/free lunch,41.0,53.0,8,2,1,3,1,1756,0,1
GOOBU,Urban,Public,18K,Standard,31.0,VMAIX,Female,Qualifies for reduced/free lunch,50.0,57.0,8,2,1,3,1,1767,0,1
GOOBU,Urban,Public,18K,Standard,31.0,X01MT,Male,Qualifies for reduced/free lunch,42.0,51.0,8,2,1,3,1,1833,1,1
GOOBU,Urban,Public,18K,Standard,31.0,X1KJ2,Female,Does not qualify,47.0,59.0,8,2,1,3,1,1835,0,0
GOOBU,Urban,Public,18K,Standard,31.0,YVDVY,Female,Does not qualify,55.0,62.0,8,2,1,3,1,1933,0,0
GOOBU,Urban,Public,18K,Standard,31.0,YW9AS,Male,Qualifies for reduced/free lunch,48.0,58.0,8,2,1,3,1,1934,1,1
GOOBU,Urban,Public,18K,Standard,31.0,ZAUS9,Male,Qualifies for reduced/free lunch,51.0,62.0,8,2,1,3,1,1950,1,1
GOOBU,Urban,Public,18K,Standard,31.0,ZLJJG,Female,Qualifies for reduced/free lunch,42.0,51.0,8,2,1,3,1,1969,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,11I5O,Male,Qualifies for reduced/free lunch,31.0,39.0,8,2,1,34,1,61,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,2G98P,Female,Does not qualify,35.0,43.0,8,2,1,34,1,145,0,0
GOOBU,Urban,Public,CXC,Standard,24.0,3EO9U,Female,Qualifies for reduced/free lunch,31.0,45.0,8,2,1,34,1,193,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,3JJUP,Male,Does not qualify,38.0,45.0,8,2,1,34,1,199,1,0
GOOBU,Urban,Public,CXC,Standard,24.0,7X0DK,Male,Does not qualify,33.0,47.0,8,2,1,34,1,434,1,0
GOOBU,Urban,Public,CXC,Standard,24.0,8AP2H,Female,Qualifies for reduced/free lunch,27.0,42.0,8,2,1,34,1,461,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,CF84B,Male,Qualifies for reduced/free lunch,36.0,44.0,8,2,1,34,1,693,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,F4L64,Female,Qualifies for reduced/free lunch,30.0,43.0,8,2,1,34,1,833,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,GXVMO,Female,Qualifies for reduced/free lunch,33.0,43.0,8,2,1,34,1,940,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,HPY7B,Female,Qualifies for reduced/free lunch,36.0,43.0,8,2,1,34,1,986,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,ITHSP,Male,Qualifies for reduced/free lunch,36.0,45.0,8,2,1,34,1,1046,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,IXGKA,Male,Qualifies for reduced/free lunch,30.0,42.0,8,2,1,34,1,1052,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,J65X1,Male,Qualifies for reduced/free lunch,33.0,43.0,8,2,1,34,1,1066,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,JQC0G,Female,Qualifies for reduced/free lunch,34.0,48.0,8,2,1,34,1,1101,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,JQPK7,Female,Qualifies for reduced/free lunch,37.0,41.0,8,2,1,34,1,1103,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,KSX2Y,Male,Qualifies for reduced/free lunch,33.0,40.0,8,2,1,34,1,1163,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,QUDU5,Female,Qualifies for reduced/free lunch,32.0,45.0,8,2,1,34,1,1493,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,S5SBH,Female,Qualifies for reduced/free lunch,29.0,44.0,8,2,1,34,1,1578,0,1
GOOBU,Urban,Public,CXC,Standard,24.0,UPVQB,Female,Does not qualify,39.0,52.0,8,2,1,34,1,1724,0,0
GOOBU,Urban,Public,CXC,Standard,24.0,YSJ06,Male,Qualifies for reduced/free lunch,29.0,41.0,8,2,1,34,1,1925,1,1
GOOBU,Urban,Public,CXC,Standard,24.0,ZCA7A,Female,Qualifies for reduced/free lunch,33.0,46.0,8,2,1,34,1,1953,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,09J0H,Female,Qualifies for reduced/free lunch,28.0,43.0,8,2,1,45,1,14,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,5FVZF,Male,Qualifies for reduced/free lunch,33.0,41.0,8,2,1,45,1,305,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,6GLIV,Female,Qualifies for reduced/free lunch,37.0,44.0,8,2,1,45,1,349,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,76TQY,Male,Qualifies for reduced/free lunch,28.0,45.0,8,2,1,45,1,398,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,78IT6,Female,Qualifies for reduced/free lunch,32.0,32.0,8,2,1,45,1,400,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,85XTO,Female,Qualifies for reduced/free lunch,30.0,43.0,8,2,1,45,1,451,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,8BONX,Male,Qualifies for reduced/free lunch,31.0,38.0,8,2,1,45,1,463,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,8LIDQ,Female,Qualifies for reduced/free lunch,27.0,43.0,8,2,1,45,1,477,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,C5QDD,Female,Qualifies for reduced/free lunch,28.0,45.0,8,2,1,45,1,678,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,ESWTA,Male,Qualifies for reduced/free lunch,32.0,38.0,8,2,1,45,1,814,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,ET5M9,Female,Qualifies for reduced/free lunch,23.0,35.0,8,2,1,45,1,815,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,G7UZ5,Male,Qualifies for reduced/free lunch,30.0,39.0,8,2,1,45,1,896,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,I6HEI,Female,Qualifies for reduced/free lunch,33.0,42.0,8,2,1,45,1,1015,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,JR3ZP,Female,Qualifies for reduced/free lunch,30.0,39.0,8,2,1,45,1,1104,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,LRVKJ,Male,Qualifies for reduced/free lunch,30.0,44.0,8,2,1,45,1,1209,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,LTIOX,Male,Qualifies for reduced/free lunch,26.0,34.0,8,2,1,45,1,1211,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,LW21L,Male,Qualifies for reduced/free lunch,31.0,42.0,8,2,1,45,1,1212,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,M78WF,Male,Qualifies for reduced/free lunch,30.0,41.0,8,2,1,45,1,1229,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,P4SN4,Male,Qualifies for reduced/free lunch,36.0,44.0,8,2,1,45,1,1399,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,T7HV4,Male,Qualifies for reduced/free lunch,27.0,39.0,8,2,1,45,1,1634,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,TJ7G8,Male,Qualifies for reduced/free lunch,36.0,43.0,8,2,1,45,1,1653,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,UG0VP,Male,Qualifies for reduced/free lunch,30.0,41.0,8,2,1,45,1,1704,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,UVLBR,Female,Qualifies for reduced/free lunch,31.0,45.0,8,2,1,45,1,1730,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,W20C6,Female,Qualifies for reduced/free lunch,34.0,43.0,8,2,1,45,1,1786,0,1
GOOBU,Urban,Public,HKF,Standard,28.0,Y7AXC,Male,Qualifies for reduced/free lunch,30.0,40.0,8,2,1,45,1,1892,1,1
GOOBU,Urban,Public,HKF,Standard,28.0,ZDEIJ,Female,Qualifies for reduced/free lunch,33.0,40.0,8,2,1,45,1,1954,0,1
GOOBU,Urban,Public,PBA,Standard,24.0,0DXGZ,Male,Qualifies for reduced/free lunch,41.0,49.0,8,2,1,61,1,22,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,0OW7I,Male,Qualifies for reduced/free lunch,40.0,50.0,8,2,1,61,1,36,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,1DA31,Male,Qualifies for reduced/free lunch,37.0,45.0,8,2,1,61,1,83,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,1GWDJ,Male,Qualifies for reduced/free lunch,37.0,44.0,8,2,1,61,1,90,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,2EXQP,Female,Qualifies for reduced/free lunch,40.0,51.0,8,2,1,61,1,143,0,1
GOOBU,Urban,Public,PBA,Standard,24.0,2PEWE,Male,Qualifies for reduced/free lunch,41.0,51.0,8,2,1,61,1,153,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,4TYTZ,Male,Qualifies for reduced/free lunch,37.0,50.0,8,2,1,61,1,272,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,56VOR,Male,Qualifies for reduced/free lunch,36.0,49.0,8,2,1,61,1,287,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,5W6IT,Male,Qualifies for reduced/free lunch,41.0,54.0,8,2,1,61,1,328,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,6KYW4,Female,Does not qualify,40.0,52.0,8,2,1,61,1,356,0,0
GOOBU,Urban,Public,PBA,Standard,24.0,9GEEG,Male,Qualifies for reduced/free lunch,39.0,46.0,8,2,1,61,1,517,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,B9AML,Male,Qualifies for reduced/free lunch,40.0,49.0,8,2,1,61,1,617,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,BG9FM,Male,Qualifies for reduced/free lunch,42.0,50.0,8,2,1,61,1,631,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,BHSCF,Male,Qualifies for reduced/free lunch,39.0,48.0,8,2,1,61,1,635,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,EQDEK,Male,Qualifies for reduced/free lunch,45.0,54.0,8,2,1,61,1,811,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,FZ955,Female,Qualifies for reduced/free lunch,42.0,48.0,8,2,1,61,1,878,0,1
GOOBU,Urban,Public,PBA,Standard,24.0,GNFMX,Female,Qualifies for reduced/free lunch,43.0,54.0,8,2,1,61,1,921,0,1
GOOBU,Urban,Public,PBA,Standard,24.0,GYLI8,Male,Does not qualify,44.0,54.0,8,2,1,61,1,941,1,0
GOOBU,Urban,Public,PBA,Standard,24.0,M4RH1,Male,Qualifies for reduced/free lunch,40.0,51.0,8,2,1,61,1,1226,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,MMHV2,Male,Qualifies for reduced/free lunch,36.0,48.0,8,2,1,61,1,1257,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,OZ1IC,Female,Does not qualify,47.0,55.0,8,2,1,61,1,1394,0,0
GOOBU,Urban,Public,PBA,Standard,24.0,QYUIJ,Male,Qualifies for reduced/free lunch,43.0,53.0,8,2,1,61,1,1500,1,1
GOOBU,Urban,Public,PBA,Standard,24.0,ULA1C,Female,Qualifies for reduced/free lunch,38.0,51.0,8,2,1,61,1,1711,0,1
GOOBU,Urban,Public,PBA,Standard,24.0,XDCZU,Male,Qualifies for reduced/free lunch,40.0,54.0,8,2,1,61,1,1853,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,0TG4E,Female,Qualifies for reduced/free lunch,44.0,52.0,8,2,1,78,1,40,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,3TJ3A,Female,Qualifies for reduced/free lunch,43.0,53.0,8,2,1,78,1,211,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,6OUSM,Female,Qualifies for reduced/free lunch,36.0,50.0,8,2,1,78,1,365,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,9178O,Male,Qualifies for reduced/free lunch,40.0,51.0,8,2,1,78,1,494,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,AZJMV,Female,Qualifies for reduced/free lunch,41.0,47.0,8,2,1,78,1,594,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,B2JPA,Female,Qualifies for reduced/free lunch,39.0,47.0,8,2,1,78,1,599,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,BLF0G,Female,Qualifies for reduced/free lunch,41.0,47.0,8,2,1,78,1,641,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,EIV0N,Female,Qualifies for reduced/free lunch,37.0,46.0,8,2,1,78,1,800,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,FXW0B,Male,Qualifies for reduced/free lunch,44.0,52.0,8,2,1,78,1,875,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,HMVID,Female,Qualifies for reduced/free lunch,38.0,44.0,8,2,1,78,1,985,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,J4404,Female,Qualifies for reduced/free lunch,35.0,52.0,8,2,1,78,1,1061,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,MWVPD,Male,Qualifies for reduced/free lunch,38.0,51.0,8,2,1,78,1,1274,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,OEWJ2,Male,Qualifies for reduced/free lunch,41.0,52.0,8,2,1,78,1,1375,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,OKZQZ,Female,Qualifies for reduced/free lunch,31.0,44.0,8,2,1,78,1,1383,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,QSDTJ,Male,Qualifies for reduced/free lunch,37.0,47.0,8,2,1,78,1,1491,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,RACAL,Female,Qualifies for reduced/free lunch,36.0,48.0,8,2,1,78,1,1521,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,RJWG7,Female,Qualifies for reduced/free lunch,41.0,46.0,8,2,1,78,1,1539,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,T1IOZ,Female,Qualifies for reduced/free lunch,39.0,50.0,8,2,1,78,1,1626,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,TGZB2,Female,Qualifies for reduced/free lunch,36.0,53.0,8,2,1,78,1,1648,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,U9QL7,Male,Qualifies for reduced/free lunch,37.0,48.0,8,2,1,78,1,1696,1,1
GOOBU,Urban,Public,U6J,Standard,25.0,YG9VR,Female,Qualifies for reduced/free lunch,38.0,48.0,8,2,1,78,1,1905,0,1
GOOBU,Urban,Public,U6J,Standard,25.0,YP2OF,Female,Qualifies for reduced/free lunch,39.0,47.0,8,2,1,78,1,1915,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,10A05,Female,Qualifies for reduced/free lunch,35.0,55.0,8,2,1,83,0,59,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,60JJW,Male,Qualifies for reduced/free lunch,37.0,54.0,8,2,1,83,0,335,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,65ZZN,Male,Does not qualify,40.0,59.0,8,2,1,83,0,338,1,0
GOOBU,Urban,Public,W8A,Experimental,26.0,6M88W,Male,Qualifies for reduced/free lunch,37.0,61.0,8,2,1,83,0,358,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,7H9LF,Female,Qualifies for reduced/free lunch,40.0,57.0,8,2,1,83,0,407,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,93CDF,Female,Qualifies for reduced/free lunch,34.0,54.0,8,2,1,83,0,498,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,9DKQ9,Female,Qualifies for reduced/free lunch,39.0,56.0,8,2,1,83,0,514,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,A3JJP,Female,Qualifies for reduced/free lunch,36.0,57.0,8,2,1,83,0,547,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,AHIZI,Male,Does not qualify,45.0,64.0,8,2,1,83,0,567,1,0
GOOBU,Urban,Public,W8A,Experimental,26.0,BUDF2,Male,Qualifies for reduced/free lunch,36.0,57.0,8,2,1,83,0,653,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,D76QH,Male,Qualifies for reduced/free lunch,40.0,60.0,8,2,1,83,0,737,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,FFCHO,Male,Qualifies for reduced/free lunch,42.0,55.0,8,2,1,83,0,853,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,HLTZ9,Male,Qualifies for reduced/free lunch,38.0,59.0,8,2,1,83,0,983,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,J0V3K,Male,Qualifies for reduced/free lunch,40.0,56.0,8,2,1,83,0,1058,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,JOWGS,Female,Qualifies for reduced/free lunch,34.0,56.0,8,2,1,83,0,1095,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,KG0JT,Female,Qualifies for reduced/free lunch,40.0,54.0,8,2,1,83,0,1148,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,KVGQU,Male,Qualifies for reduced/free lunch,38.0,53.0,8,2,1,83,0,1168,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,M34JB,Female,Qualifies for reduced/free lunch,40.0,50.0,8,2,1,83,0,1222,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,M3Q4U,Male,Qualifies for reduced/free lunch,40.0,55.0,8,2,1,83,0,1224,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,NFXF0,Female,Qualifies for reduced/free lunch,42.0,60.0,8,2,1,83,0,1308,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,QQJEC,Female,Qualifies for reduced/free lunch,36.0,59.0,8,2,1,83,0,1487,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,RDNR9,Male,Qualifies for reduced/free lunch,36.0,51.0,8,2,1,83,0,1525,1,1
GOOBU,Urban,Public,W8A,Experimental,26.0,SC382,Female,Qualifies for reduced/free lunch,41.0,58.0,8,2,1,83,0,1590,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,UYKRK,Female,Qualifies for reduced/free lunch,44.0,58.0,8,2,1,83,0,1735,0,1
GOOBU,Urban,Public,W8A,Experimental,26.0,UYY4U,Female,Qualifies for reduced/free lunch,39.0,56.0,8,2,1,83,0,1736,0,1
IDGFP,Urban,Non-public,05H,Standard,22.0,1Q5IJ,Female,Does not qualify,74.0,82.0,9,2,0,0,1,107,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,244TH,Male,Does not qualify,74.0,85.0,9,2,0,0,1,128,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,2RBHS,Male,Does not qualify,72.0,76.0,9,2,0,0,1,157,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,4V1FZ,Female,Does not qualify,71.0,80.0,9,2,0,0,1,275,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,66F0E,Male,Does not qualify,77.0,85.0,9,2,0,0,1,339,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,81HQ5,Male,Does not qualify,79.0,86.0,9,2,0,0,1,446,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,AZ8TD,Female,Does not qualify,73.0,82.0,9,2,0,0,1,593,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,BFTIU,Female,Does not qualify,74.0,82.0,9,2,0,0,1,629,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,ECID0,Male,Does not qualify,73.0,85.0,9,2,0,0,1,793,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,EKP6D,Male,Does not qualify,74.0,85.0,9,2,0,0,1,803,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,LLVCV,Female,Does not qualify,72.0,87.0,9,2,0,0,1,1202,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,MNYAI,Male,Does not qualify,66.0,88.0,9,2,0,0,1,1262,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,MRJP3,Male,Does not qualify,75.0,86.0,9,2,0,0,1,1269,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,NNVWK,Male,Does not qualify,74.0,85.0,9,2,0,0,1,1321,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,O8JV2,Female,Does not qualify,74.0,84.0,9,2,0,0,1,1356,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,OD8GS,Male,Does not qualify,74.0,85.0,9,2,0,0,1,1372,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,OLXN2,Male,Does not qualify,74.0,85.0,9,2,0,0,1,1384,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,TDTSM,Male,Does not qualify,69.0,80.0,9,2,0,0,1,1644,1,0
IDGFP,Urban,Non-public,05H,Standard,22.0,VX97O,Female,Does not qualify,71.0,80.0,9,2,0,0,1,1779,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,WTS1I,Female,Does not qualify,74.0,85.0,9,2,0,0,1,1824,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,ZHM15,Female,Does not qualify,69.0,81.0,9,2,0,0,1,1963,0,0
IDGFP,Urban,Non-public,05H,Standard,22.0,ZJ9AC,Male,Does not qualify,72.0,80.0,9,2,0,0,1,1966,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,6AY2E,Female,Does not qualify,82.0,93.0,9,2,0,25,0,342,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,70GY7,Male,Does not qualify,79.0,90.0,9,2,0,25,0,382,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,72NKS,Female,Does not qualify,73.0,92.0,9,2,0,25,0,388,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,9D5GC,Male,Does not qualify,78.0,97.0,9,2,0,25,0,513,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,A99SV,Female,Does not qualify,74.0,93.0,9,2,0,25,0,558,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,BU6TQ,Male,Does not qualify,82.0,87.0,9,2,0,25,0,652,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,F5H1B,Male,Does not qualify,74.0,95.0,9,2,0,25,0,838,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,FZDNX,Male,Does not qualify,77.0,91.0,9,2,0,25,0,879,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,GBC87,Female,Does not qualify,78.0,91.0,9,2,0,25,0,901,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,IUKHE,Female,Does not qualify,76.0,92.0,9,2,0,25,0,1047,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,IWFBI,Male,Does not qualify,75.0,91.0,9,2,0,25,0,1050,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,NYDF6,Male,Does not qualify,77.0,88.0,9,2,0,25,0,1340,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,PH300,Male,Does not qualify,71.0,88.0,9,2,0,25,0,1422,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,Q4Q2T,Female,Does not qualify,80.0,95.0,9,2,0,25,0,1452,0,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,QZPO5,Male,Does not qualify,73.0,89.0,9,2,0,25,0,1503,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,U10TY,Male,Does not qualify,78.0,95.0,9,2,0,25,0,1679,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,UF2ZX,Male,Does not qualify,76.0,90.0,9,2,0,25,0,1703,1,0
IDGFP,Urban,Non-public,98D,Experimental,21.0,YLIKU,Female,Does not qualify,78.0,96.0,9,2,0,25,0,1912,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,0I7BC,Male,Does not qualify,78.0,88.0,9,2,0,41,1,29,1,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,1MZ88,Female,Does not qualify,75.0,88.0,9,2,0,41,1,102,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,3OE0R,Male,Does not qualify,76.0,79.0,9,2,0,41,1,206,1,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,7FG13,Female,Does not qualify,75.0,84.0,9,2,0,41,1,405,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,8JLKV,Female,Does not qualify,70.0,87.0,9,2,0,41,1,474,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,B3Q7F,Female,Does not qualify,70.0,86.0,9,2,0,41,1,601,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,CKFUH,Female,Does not qualify,71.0,83.0,9,2,0,41,1,703,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,DAAC3,Female,Does not qualify,73.0,82.0,9,2,0,41,1,740,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,K0RE7,Male,Does not qualify,73.0,80.0,9,2,0,41,1,1123,1,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,KELXA,Male,Does not qualify,78.0,81.0,9,2,0,41,1,1142,1,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,KO0KO,Female,Does not qualify,77.0,83.0,9,2,0,41,1,1160,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,MABFE,Female,Does not qualify,75.0,86.0,9,2,0,41,1,1234,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,NI2JW,Male,Does not qualify,77.0,87.0,9,2,0,41,1,1312,1,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,QXGYA,Female,Does not qualify,71.0,79.0,9,2,0,41,1,1498,0,0
IDGFP,Urban,Non-public,G2L,Standard,17.0,T03W3,Female,Does not qualify,69.0,79.0,9,2,0,41,1,1622,0,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,1QLNQ,Female,Does not qualify,85.0,98.0,9,2,0,59,0,109,0,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,37DM6,Female,Does not qualify,83.0,96.0,9,2,0,59,0,182,0,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,BYVSP,Male,Does not qualify,86.0,100.0,9,2,0,59,0,664,1,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,D9SR6,Female,Does not qualify,83.0,100.0,9,2,0,59,0,739,0,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,HXUZG,Male,Does not qualify,89.0,98.0,9,2,0,59,0,995,1,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,NWT24,Male,Does not qualify,80.0,95.0,9,2,0,59,0,1339,1,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,P32P9,Male,Does not qualify,83.0,100.0,9,2,0,59,0,1398,1,0
IDGFP,Urban,Non-public,P2A,Experimental,17.0,QXTHU,Male,Does not qualify,93.0,100.0,9,2,0,59,0,1499,1,0
